,x
35206,5.63E-07
35207,5.51E-07
35208,5.37E-07
35209,5.56E-07
35210,5.25E-07
35211,5.22E-07
35212,5.08E-07
35213,5.84E-07
35214,5.20E-07
35215,5.97E-07
35216,5.59E-07
35217,5.40E-07
35218,5.49E-07
35219,5.29E-07
35220,5.12E-07
35221,5.41E-07
35222,5.44E-07
35223,4.75E-07
35224,5.84E-07
35225,5.36E-07
35226,5.17E-07
35227,5.35E-07
35228,5.33E-07
35229,4.98E-07
35230,5.71E-07
35231,5.32E-07
35232,6.15E-07
35233,5.94E-07
35234,5.76E-07
35235,5.91E-07
35236,5.45E-07
35237,5.39E-07
35238,5.59E-07
35239,5.27E-07
35240,5.59E-07
35241,5.49E-07
35242,5.24E-07
35243,5.87E-07
35244,5.47E-07
35245,4.80E-07
35246,5.42E-07
35247,4.99E-07
35248,5.33E-07
35249,5.45E-07
35250,5.50E-07
35251,5.56E-07
35252,5.46E-07
35253,5.15E-07
35254,5.78E-07
35255,5.58E-07
35256,5.84E-07
35257,5.06E-07
35258,5.52E-07
35259,5.29E-07
35260,5.08E-07
35261,5.64E-07
35262,5.79E-07
35263,5.21E-07
35264,5.52E-07
35265,5.13E-07
35266,5.10E-07
35267,5.56E-07
35268,5.32E-07
35269,5.49E-07
35270,5.43E-07
35271,5.92E-07
35272,5.34E-07
35273,5.90E-07
35274,5.22E-07
35275,5.27E-07
35276,5.28E-07
35277,5.29E-07
35278,5.00E-07
35279,5.91E-07
35280,5.79E-07
35281,5.27E-07
35282,5.37E-07
35283,5.36E-07
35284,5.96E-07
35285,5.07E-07
35286,5.30E-07
35287,5.09E-07
35288,5.63E-07
35289,5.01E-07
35290,5.85E-07
35291,5.32E-07
35292,5.43E-07
35293,5.24E-07
35294,5.74E-07
35295,6.10E-07
35296,5.19E-07
35297,5.48E-07
35298,5.98E-07
35299,5.25E-07
35300,5.81E-07
35301,5.30E-07
35302,5.19E-07
35303,5.69E-07
35304,5.43E-07
35305,5.74E-07
35306,5.50E-07
35307,5.28E-07
35308,5.70E-07
35309,5.98E-07
35310,5.66E-07
35311,5.69E-07
35312,5.60E-07
35313,5.59E-07
35314,5.62E-07
35315,5.37E-07
35316,5.32E-07
35317,5.47E-07
35318,5.19E-07
35319,5.49E-07
35320,5.55E-07
35321,5.44E-07
35322,5.45E-07
35323,5.18E-07
35324,5.36E-07
35325,5.19E-07
35326,5.80E-07
35327,5.56E-07
35328,5.48E-07
35329,5.67E-07
35330,5.78E-07
35331,5.23E-07
35332,5.59E-07
35333,5.92E-07
35334,5.80E-07
35335,5.26E-07
35336,5.27E-07
35337,5.57E-07
35338,5.43E-07
35339,5.63E-07
35340,5.68E-07
35341,5.33E-07
35342,4.93E-07
35343,5.58E-07
35344,5.68E-07
35345,4.85E-07
35346,5.99E-07
35347,5.56E-07
35348,5.52E-07
35349,5.48E-07
35350,5.51E-07
35351,5.16E-07
35352,5.00E-07
35353,5.50E-07
35354,5.20E-07
35355,5.59E-07
35356,5.60E-07
35357,5.36E-07
35358,5.57E-07
35359,5.30E-07
35360,6.35E-07
35361,6.01E-07
35362,5.31E-07
35363,5.72E-07
35364,5.42E-07
35365,5.72E-07
35366,5.59E-07
35367,5.19E-07
35368,5.44E-07
35369,5.31E-07
35370,5.50E-07
35371,5.63E-07
35372,5.44E-07
35373,5.42E-07
35374,4.99E-07
35375,5.50E-07
35376,5.40E-07
35377,5.19E-07
35378,5.47E-07
35379,5.28E-07
35380,5.43E-07
35381,5.55E-07
35382,5.45E-07
35383,5.80E-07
35384,5.13E-07
35385,5.49E-07
35386,5.57E-07
35387,5.63E-07
35388,5.38E-07
35389,5.65E-07
35390,5.40E-07
35391,5.10E-07
35392,5.69E-07
35393,5.38E-07
35394,5.69E-07
35395,5.55E-07
35396,5.18E-07
35397,5.63E-07
35398,5.35E-07
35399,5.35E-07
35400,5.48E-07
35401,5.56E-07
35402,5.41E-07
35403,5.40E-07
35404,5.24E-07
35405,5.64E-07
35406,5.86E-07
35407,5.33E-07
35408,5.22E-07
35409,5.56E-07
35410,5.52E-07
35411,5.00E-07
35412,5.32E-07
35413,5.25E-07
35414,5.51E-07
35415,5.56E-07
35416,5.41E-07
35417,5.58E-07
35418,5.27E-07
35419,5.68E-07
35420,5.86E-07
35421,4.85E-07
35422,5.89E-07
35423,5.05E-07
35424,5.60E-07
35425,5.17E-07
35426,5.72E-07
35427,5.18E-07
35428,5.78E-07
35429,5.75E-07
35430,5.76E-07
35431,5.39E-07
35432,5.14E-07
35433,5.56E-07
35434,5.26E-07
35435,5.80E-07
35436,5.64E-07
35437,5.07E-07
35438,5.50E-07
35439,5.63E-07
35440,5.32E-07
35441,5.15E-07
35442,5.50E-07
35443,5.53E-07
35444,5.67E-07
35445,5.69E-07
35446,5.55E-07
35447,5.65E-07
35448,5.55E-07
35449,5.01E-07
35450,4.70E-07
35451,6.05E-07
35452,5.32E-07
35453,5.45E-07
35454,5.93E-07
35455,4.87E-07
35456,5.85E-07
35457,6.07E-07
35458,6.07E-07
35459,5.35E-07
35460,5.89E-07
35461,5.25E-07
35462,5.70E-07
35463,5.20E-07
35464,5.63E-07
35465,5.78E-07
35466,5.46E-07
35467,5.18E-07
35468,5.57E-07
35469,5.66E-07
35470,5.56E-07
35471,5.57E-07
35472,5.21E-07
35473,4.91E-07
35474,5.48E-07
35475,5.56E-07
35476,5.87E-07
35477,4.97E-07
35478,5.14E-07
35479,5.54E-07
35480,5.38E-07
35481,5.62E-07
35482,5.59E-07
35483,5.52E-07
35484,5.26E-07
35485,5.56E-07
35486,5.38E-07
35487,5.24E-07
35488,5.46E-07
35489,4.91E-07
35490,5.64E-07
35491,5.57E-07
35492,5.64E-07
35493,5.63E-07
35494,4.99E-07
35495,5.82E-07
35496,5.46E-07
35497,5.52E-07
35498,5.69E-07
35499,5.63E-07
35500,5.73E-07
35501,5.53E-07
35502,5.91E-07
35503,5.37E-07
35504,5.48E-07
35505,5.76E-07
35506,5.36E-07
35507,5.18E-07
35508,5.55E-07
35509,5.49E-07
35510,5.23E-07
35511,5.35E-07
35512,5.27E-07
35513,5.75E-07
35514,5.62E-07
35515,5.47E-07
35516,5.17E-07
35517,5.31E-07
35518,5.29E-07
35519,5.29E-07
35520,5.08E-07
35521,5.45E-07
35522,5.70E-07
35523,5.28E-07
35524,5.63E-07
35525,5.42E-07
35526,6.12E-07
35527,5.33E-07
35528,5.30E-07
35529,5.28E-07
35530,5.67E-07
35531,5.93E-07
35532,5.11E-07
35533,5.56E-07
35534,5.47E-07
35535,5.46E-07
35536,5.72E-07
35537,5.16E-07
35538,5.66E-07
35539,5.33E-07
35540,5.38E-07
35541,5.79E-07
35542,5.42E-07
35543,5.54E-07
35544,5.23E-07
35545,5.04E-07
35546,5.80E-07
35547,5.84E-07
35548,5.41E-07
35549,5.87E-07
35550,5.17E-07
35551,5.44E-07
35552,5.41E-07
35553,5.22E-07
35554,5.67E-07
35555,5.63E-07
35556,5.51E-07
35557,5.59E-07
35558,5.03E-07
35559,5.59E-07
35560,5.17E-07
35561,5.19E-07
35562,5.29E-07
35563,5.02E-07
35564,5.41E-07
35565,5.34E-07
35566,5.34E-07
35567,5.52E-07
35568,5.78E-07
35569,5.88E-07
35570,5.87E-07
35571,5.18E-07
35572,5.24E-07
35573,5.47E-07
35574,5.28E-07
35575,5.23E-07
35576,5.60E-07
35577,6.14E-07
35578,5.39E-07
35579,5.16E-07
35580,5.64E-07
35581,5.37E-07
35582,5.35E-07
35583,5.79E-07
35584,5.11E-07
35585,5.59E-07
35586,5.36E-07
35587,5.87E-07
35588,5.22E-07
35589,5.32E-07
35590,5.52E-07
35591,5.45E-07
35592,5.41E-07
35593,6.37E-07
35594,5.61E-07
35595,5.81E-07
35596,5.27E-07
35597,5.73E-07
35598,5.69E-07
35599,5.57E-07
35600,5.43E-07
35601,5.23E-07
35602,5.41E-07
35603,5.22E-07
35604,5.17E-07
35605,5.76E-07
35606,5.66E-07
35607,5.21E-07
35608,5.91E-07
35609,5.54E-07
35610,5.36E-07
35611,5.35E-07
35612,5.57E-07
35613,5.74E-07
35614,5.37E-07
35615,5.41E-07
35616,5.86E-07
35617,5.84E-07
35618,5.91E-07
35619,5.49E-07
35620,5.46E-07
35621,5.43E-07
35622,5.02E-07
35623,5.52E-07
35624,5.76E-07
35625,5.55E-07
35626,5.25E-07
35627,5.58E-07
35628,5.30E-07
35629,5.36E-07
35630,5.55E-07
35631,5.54E-07
35632,5.43E-07
35633,5.28E-07
35634,5.42E-07
35635,5.51E-07
35636,5.31E-07
35637,5.83E-07
35638,5.23E-07
35639,5.49E-07
35640,5.36E-07
35641,5.38E-07
35642,5.22E-07
35643,5.25E-07
35644,5.38E-07
35645,5.28E-07
35646,5.32E-07
35647,5.57E-07
35648,5.27E-07
35649,5.30E-07
35650,4.99E-07
35651,5.68E-07
35652,5.11E-07
35653,5.30E-07
35654,5.95E-07
35655,5.75E-07
35656,5.40E-07
35657,5.51E-07
35658,5.44E-07
35659,5.14E-07
35660,5.44E-07
35661,5.64E-07
35662,5.36E-07
35663,5.62E-07
35664,5.69E-07
35665,5.38E-07
35666,5.47E-07
35667,5.41E-07
35668,5.50E-07
35669,5.11E-07
35670,5.94E-07
35671,5.72E-07
35672,5.48E-07
35673,5.31E-07
35674,5.72E-07
35675,5.40E-07
35676,5.60E-07
35677,5.57E-07
35678,5.29E-07
35679,5.49E-07
35680,5.57E-07
35681,5.80E-07
35682,5.92E-07
35683,5.76E-07
35684,5.32E-07
35685,5.86E-07
35686,5.22E-07
35687,5.83E-07
35688,5.54E-07
35689,5.59E-07
35690,5.15E-07
35691,5.26E-07
35692,5.32E-07
35693,5.84E-07
35694,5.13E-07
35695,5.34E-07
35696,5.62E-07
35697,5.60E-07
35698,5.55E-07
35699,5.53E-07
35700,5.53E-07
35701,5.37E-07
35702,5.82E-07
35703,6.08E-07
35704,5.07E-07
35705,5.57E-07
35706,5.50E-07
35707,5.42E-07
35708,5.88E-07
35709,5.46E-07
35710,5.49E-07
35711,5.56E-07
35712,5.56E-07
35713,5.68E-07
35714,6.09E-07
35715,5.46E-07
35716,5.36E-07
35717,5.50E-07
35718,5.26E-07
35719,5.28E-07
35720,5.53E-07
35721,5.40E-07
35722,5.22E-07
35723,5.48E-07
35724,5.35E-07
35725,5.13E-07
35726,5.09E-07
35727,5.39E-07
35728,5.68E-07
35729,5.67E-07
35730,5.66E-07
35731,5.48E-07
35732,5.89E-07
35733,5.80E-07
35734,5.68E-07
35735,5.22E-07
35736,5.42E-07
35737,5.48E-07
35738,5.68E-07
35739,5.16E-07
35740,5.90E-07
35741,5.50E-07
35742,5.72E-07
35743,5.62E-07
35744,5.52E-07
35745,5.38E-07
35746,5.75E-07
35747,5.47E-07
35748,5.00E-07
35749,5.85E-07
35750,5.08E-07
35751,5.37E-07
35752,5.41E-07
35753,5.59E-07
35754,5.59E-07
35755,5.34E-07
35756,4.74E-07
35757,5.33E-07
35758,5.38E-07
35759,5.92E-07
35760,5.99E-07
35761,5.79E-07
35762,5.23E-07
35763,5.62E-07
35764,5.69E-07
35765,5.53E-07
35766,5.49E-07
35767,5.45E-07
35768,5.58E-07
35769,5.71E-07
35770,6.15E-07
35771,5.59E-07
35772,5.22E-07
35773,5.56E-07
35774,5.68E-07
35775,4.95E-07
35776,5.94E-07
35777,5.30E-07
35778,5.56E-07
35779,5.77E-07
35780,5.48E-07
35781,5.54E-07
35782,5.80E-07
35783,5.80E-07
35784,6.33E-07
35785,5.93E-07
35786,5.82E-07
35787,5.12E-07
35788,5.28E-07
35789,5.73E-07
35790,5.69E-07
35791,5.13E-07
35792,6.14E-07
35793,5.87E-07
35794,5.39E-07
35795,5.90E-07
35796,5.46E-07
35797,5.64E-07
35798,5.27E-07
35799,5.29E-07
35800,5.97E-07
35801,5.68E-07
35802,5.75E-07
35803,5.36E-07
35804,5.30E-07
35805,5.09E-07
35806,5.77E-07
35807,5.03E-07
35808,5.45E-07
35809,5.26E-07
35810,5.54E-07
35811,5.51E-07
35812,5.60E-07
35813,5.60E-07
35814,5.38E-07
35815,5.55E-07
35816,5.46E-07
35817,5.81E-07
35818,5.49E-07
35819,5.40E-07
35820,5.51E-07
35821,5.39E-07
35822,5.75E-07
35823,5.39E-07
35824,5.44E-07
35825,5.23E-07
35826,5.73E-07
35827,5.86E-07
35828,5.57E-07
35829,5.50E-07
35830,5.35E-07
35831,6.02E-07
35832,5.47E-07
35833,5.19E-07
35834,5.16E-07
35835,5.38E-07
35836,5.34E-07
35837,5.52E-07
35838,5.85E-07
35839,5.70E-07
35840,5.65E-07
35841,5.39E-07
35842,5.17E-07
35843,5.40E-07
35844,5.43E-07
35845,5.07E-07
35846,5.10E-07
35847,5.57E-07
35848,5.43E-07
35849,5.61E-07
35850,5.33E-07
35851,5.61E-07
35852,5.75E-07
35853,5.27E-07
35854,5.45E-07
35855,5.33E-07
35856,5.64E-07
35857,5.70E-07
35858,5.37E-07
35859,5.70E-07
35860,5.29E-07
35861,5.39E-07
35862,5.12E-07
35863,5.74E-07
35864,5.05E-07
35865,5.61E-07
35866,5.93E-07
35867,5.08E-07
35868,5.38E-07
35869,5.84E-07
35870,5.32E-07
35871,5.63E-07
35872,5.40E-07
35873,5.24E-07
35874,5.21E-07
35875,5.47E-07
35876,5.54E-07
35877,5.22E-07
35878,5.71E-07
35879,5.60E-07
35880,5.51E-07
35881,5.32E-07
35882,5.81E-07
35883,5.59E-07
35884,5.24E-07
35885,5.65E-07
35886,5.37E-07
35887,5.58E-07
35888,5.08E-07
35889,5.93E-07
35890,5.77E-07
35891,5.67E-07
35892,5.61E-07
35893,5.48E-07
35894,5.46E-07
35895,5.68E-07
35896,5.34E-07
35897,5.53E-07
35898,5.31E-07
35899,5.72E-07
35900,5.46E-07
35901,5.47E-07
35902,5.31E-07
35903,5.52E-07
35904,5.44E-07
35905,5.91E-07
35906,6.09E-07
35907,5.36E-07
35908,5.45E-07
35909,6.17E-07
35910,5.14E-07
35911,5.35E-07
35912,5.29E-07
35913,5.97E-07
35914,5.70E-07
35915,5.83E-07
35916,6.11E-07
35917,5.52E-07
35918,5.16E-07
35919,5.58E-07
35920,5.67E-07
35921,5.29E-07
35922,5.33E-07
35923,5.97E-07
35924,5.48E-07
35925,5.12E-07
35926,5.69E-07
35927,5.61E-07
35928,5.30E-07
35929,5.98E-07
35930,5.64E-07
35931,5.64E-07
35932,5.72E-07
35933,5.53E-07
35934,6.02E-07
35935,5.21E-07
35936,6.01E-07
35937,5.17E-07
35938,5.13E-07
35939,5.55E-07
35940,5.72E-07
35941,5.16E-07
35942,5.46E-07
35943,5.73E-07
35944,5.59E-07
35945,5.17E-07
35946,5.23E-07
35947,5.57E-07
35948,5.22E-07
35949,5.62E-07
35950,5.25E-07
35951,5.28E-07
35952,5.38E-07
35953,5.30E-07
35954,5.71E-07
35955,5.46E-07
35956,5.28E-07
35957,5.80E-07
35958,4.99E-07
35959,5.15E-07
35960,5.59E-07
35961,5.33E-07
35962,5.49E-07
35963,5.66E-07
35964,5.79E-07
35965,4.83E-07
35966,5.14E-07
35967,5.32E-07
35968,5.78E-07
35969,5.49E-07
35970,5.14E-07
35971,5.30E-07
35972,5.31E-07
35973,5.23E-07
35974,5.34E-07
35975,5.40E-07
35976,5.27E-07
35977,5.81E-07
35978,4.94E-07
35979,5.29E-07
35980,5.38E-07
35981,5.72E-07
35982,5.27E-07
35983,5.38E-07
35984,5.16E-07
35985,5.37E-07
35986,5.21E-07
35987,5.28E-07
35988,5.12E-07
35989,5.58E-07
35990,5.34E-07
35991,4.90E-07
35992,5.01E-07
35993,5.47E-07
35994,5.46E-07
35995,5.28E-07
35996,5.41E-07
35997,5.58E-07
35998,5.32E-07
35999,5.31E-07
36000,5.71E-07
36001,5.04E-07
36002,5.06E-07
36003,5.57E-07
36004,5.57E-07
36005,5.55E-07
36006,5.43E-07
36007,5.92E-07
36008,5.44E-07
36009,5.56E-07
36010,5.47E-07
36011,5.34E-07
36012,5.53E-07
36013,5.23E-07
36014,5.32E-07
36015,5.54E-07
36016,5.64E-07
36017,5.39E-07
36018,5.50E-07
36019,5.38E-07
36020,5.21E-07
36021,5.63E-07
36022,5.46E-07
36023,5.37E-07
36024,5.83E-07
36025,5.14E-07
36026,5.56E-07
36027,5.12E-07
36028,5.24E-07
36029,5.96E-07
36030,5.42E-07
36031,5.10E-07
36032,5.37E-07
36033,5.39E-07
36034,5.79E-07
36035,5.51E-07
36036,5.74E-07
36037,5.93E-07
36038,5.04E-07
36039,5.40E-07
36040,5.59E-07
36041,5.62E-07
36042,5.72E-07
36043,5.21E-07
36044,5.88E-07
36045,5.98E-07
36046,5.53E-07
36047,5.69E-07
36048,5.91E-07
36049,5.71E-07
36050,6.45E-07
36051,5.18E-07
36052,5.57E-07
36053,5.79E-07
36054,5.32E-07
36055,5.29E-07
36056,5.63E-07
36057,5.45E-07
36058,5.97E-07
36059,5.94E-07
36060,5.97E-07
36061,5.84E-07
36062,5.77E-07
36063,5.53E-07
36064,5.50E-07
36065,5.96E-07
36066,5.63E-07
36067,6.00E-07
36068,5.62E-07
36069,5.60E-07
36070,5.58E-07
36071,5.62E-07
36072,5.53E-07
36073,5.63E-07
36074,5.61E-07
36075,5.68E-07
36076,5.77E-07
36077,5.88E-07
36078,5.51E-07
36079,4.96E-07
36080,5.97E-07
36081,5.49E-07
36082,5.23E-07
36083,5.42E-07
36084,5.66E-07
36085,5.42E-07
36086,6.02E-07
36087,5.91E-07
36088,5.47E-07
36089,5.70E-07
36090,6.15E-07
36091,5.64E-07
36092,5.90E-07
36093,6.05E-07
36094,5.03E-07
36095,5.74E-07
36096,5.73E-07
36097,5.45E-07
36098,5.60E-07
36099,5.32E-07
36100,5.56E-07
36101,5.33E-07
36102,5.85E-07
36103,5.46E-07
36104,5.56E-07
36105,5.40E-07
36106,6.42E-07
36107,5.21E-07
36108,5.39E-07
36109,5.97E-07
36110,5.83E-07
36111,5.92E-07
36112,5.63E-07
36113,5.40E-07
36114,5.10E-07
36115,5.67E-07
36116,5.56E-07
36117,5.53E-07
36118,5.40E-07
36119,5.43E-07
36120,5.35E-07
36121,5.82E-07
36122,5.59E-07
36123,5.11E-07
36124,5.37E-07
36125,5.36E-07
36126,4.98E-07
36127,6.47E-07
36128,5.50E-07
36129,5.60E-07
36130,5.37E-07
36131,5.60E-07
36132,5.82E-07
36133,5.52E-07
36134,5.26E-07
36135,5.32E-07
36136,5.84E-07
36137,5.51E-07
36138,5.48E-07
36139,5.76E-07
36140,5.37E-07
36141,5.56E-07
36142,5.87E-07
36143,6.18E-07
36144,5.75E-07
36145,5.39E-07
36146,5.59E-07
36147,5.52E-07
36148,5.38E-07
36149,5.77E-07
36150,5.59E-07
36151,5.67E-07
36152,5.47E-07
36153,5.09E-07
36154,5.32E-07
36155,1.07E-08
36156,9.80E-09
36157,8.71E-09
36158,9.83E-09
36159,9.99E-09
36160,1.00E-08
36161,8.35E-09
36162,7.71E-09
36163,8.65E-09
36164,1.50E-07
36165,1.42E-07
36166,1.45E-07
36167,1.50E-07
36168,1.53E-07
36169,1.38E-07
36170,1.45E-07
36171,1.52E-07
36172,1.51E-07
36173,1.52E-07
36174,1.42E-07
36175,1.41E-07
36176,1.42E-07
36177,1.49E-07
36178,1.53E-07
36179,1.53E-07
36180,1.45E-07
36181,1.44E-07
36182,1.38E-07
36183,1.44E-07
36184,1.51E-07
36185,1.47E-07
36186,1.40E-07
36187,1.41E-07
36188,1.41E-07
36189,1.39E-07
36190,1.40E-07
36191,1.37E-07
36192,1.39E-07
36193,1.49E-07
36194,1.33E-07
36195,1.27E-07
36196,1.33E-07
36197,1.37E-07
36198,1.28E-07
36199,1.35E-07
36200,1.40E-07
36201,1.39E-07
36202,1.37E-07
36203,1.25E-07
36204,1.35E-07
36205,1.41E-07
36206,1.39E-07
36207,1.42E-07
36208,1.43E-07
36209,1.38E-07
36210,1.32E-07
36211,1.34E-07
36212,1.41E-07
36213,1.45E-07
36214,1.45E-07
36215,1.42E-07
36216,1.38E-07
36217,1.26E-07
36218,1.42E-07
36219,1.40E-07
36220,1.32E-07
36221,1.34E-07
36222,1.27E-07
36223,1.35E-07
36224,1.35E-07
36225,1.35E-07
36226,1.32E-07
36227,1.43E-07
36228,1.37E-07
36229,1.43E-07
36230,1.34E-07
36231,1.25E-07
36232,1.42E-07
36233,1.44E-07
36234,1.30E-07
36235,1.47E-07
36236,1.43E-07
36237,1.37E-07
36238,1.49E-07
36239,1.41E-07
36240,1.39E-07
36241,1.42E-07
36242,1.39E-07
36243,1.40E-07
36244,1.41E-07
36245,1.40E-07
36246,1.53E-07
36247,1.33E-07
36248,1.48E-07
36249,1.38E-07
36250,1.40E-07
36251,1.38E-07
36252,1.41E-07
36253,1.43E-07
36254,1.37E-07
36255,1.42E-07
36256,1.42E-07
36257,1.37E-07
36258,1.43E-07
36259,1.33E-07
36260,1.47E-07
36261,1.52E-07
36262,1.42E-07
36263,1.40E-07
36264,1.39E-07
36265,1.50E-07
36266,1.40E-07
36267,1.48E-07
36268,1.51E-07
36269,1.45E-07
36270,1.44E-07
36271,1.52E-07
36272,1.44E-07
36273,1.40E-07
36274,1.42E-07
36275,1.49E-07
36276,1.53E-07
36277,1.47E-07
36278,1.43E-07
36279,1.49E-07
36280,1.39E-07
36281,1.37E-07
36282,1.37E-07
36283,1.47E-07
36284,1.39E-07
36285,1.42E-07
36286,1.46E-07
36287,1.44E-07
36288,1.31E-07
36289,1.36E-07
36290,1.43E-07
36291,1.36E-07
36292,1.43E-07
36293,1.38E-07
36294,1.36E-07
36295,1.39E-07
36296,1.43E-07
36297,1.34E-07
36298,1.34E-07
36299,1.40E-07
36300,1.40E-07
36301,1.36E-07
36302,1.38E-07
36303,1.44E-07
36304,1.37E-07
36305,1.40E-07
36306,1.45E-07
36307,1.38E-07
36308,1.40E-07
36309,1.40E-07
36310,1.45E-07
36311,1.41E-07
36312,1.48E-07
36313,1.49E-07
36314,1.38E-07
36315,1.38E-07
36316,1.35E-07
36317,1.48E-07
36318,1.38E-07
36319,1.41E-07
36320,1.42E-07
36321,1.49E-07
36322,1.40E-07
36323,1.46E-07
36324,1.46E-07
36325,1.44E-07
36326,1.41E-07
36327,1.46E-07
36328,1.35E-07
36329,1.40E-07
36330,1.51E-07
36331,1.43E-07
36332,1.38E-07
36333,1.34E-07
36334,1.45E-07
36335,1.45E-07
36336,1.43E-07
36337,1.36E-07
36338,1.53E-07
36339,1.49E-07
36340,1.45E-07
36341,1.40E-07
36342,1.45E-07
36343,1.41E-07
36344,1.44E-07
36345,1.41E-07
36346,1.35E-07
36347,1.46E-07
36348,1.39E-07
36349,1.38E-07
36350,1.35E-07
36351,1.27E-07
36352,1.53E-07
36353,1.52E-07
36354,1.41E-07
36355,1.40E-07
36356,1.46E-07
36357,1.46E-07
36358,1.46E-07
36359,1.43E-07
36360,1.42E-07
36361,1.50E-07
36362,1.31E-07
36363,1.37E-07
36364,1.47E-07
36365,1.44E-07
36366,1.35E-07
36367,1.40E-07
36368,1.54E-07
36369,1.42E-07
36370,1.41E-07
36371,1.37E-07
36372,1.33E-07
36373,1.29E-07
36374,1.31E-07
36375,1.35E-07
36376,1.49E-07
36377,1.25E-07
36378,1.34E-07
36379,1.42E-07
36380,1.29E-07
36381,1.40E-07
36382,1.25E-07
36383,1.49E-07
36384,1.51E-07
36385,1.36E-07
36386,1.49E-07
36387,1.56E-07
36388,1.37E-07
36389,1.46E-07
36390,1.35E-07
36391,1.41E-07
36392,1.53E-07
36393,1.35E-07
36394,1.41E-07
36395,1.33E-07
36396,1.48E-07
36397,1.48E-07
36398,1.35E-07
36399,1.26E-07
36400,1.24E-07
36401,1.42E-07
36402,1.39E-07
36403,1.38E-07
36404,1.37E-07
36405,1.36E-07
36406,1.39E-07
36407,1.37E-07
36408,1.40E-07
36409,1.38E-07
36410,1.38E-07
36411,1.42E-07
36412,1.49E-07
36413,1.43E-07
36414,1.40E-07
36415,1.40E-07
36416,1.31E-07
36417,1.33E-07
36418,1.29E-07
36419,1.36E-07
36420,1.34E-07
36421,1.37E-07
36422,1.39E-07
36423,1.36E-07
36424,1.38E-07
36425,1.41E-07
36426,1.41E-07
36427,1.42E-07
36428,1.44E-07
36429,1.52E-07
36430,1.50E-07
36431,1.40E-07
36432,1.50E-07
36433,1.45E-07
36434,1.47E-07
36435,1.40E-07
36436,1.42E-07
36437,1.34E-07
36438,1.39E-07
36439,1.43E-07
36440,1.46E-07
36441,1.38E-07
36442,1.44E-07
36443,1.55E-07
36444,1.42E-07
36445,1.31E-07
36446,1.38E-07
36447,1.34E-07
36448,1.17E-07
36449,1.30E-07
36450,1.33E-07
36451,1.40E-07
36452,1.40E-07
36453,1.41E-07
36454,1.31E-07
36455,1.38E-07
36456,1.45E-07
36457,1.43E-07
36458,1.42E-07
36459,1.29E-07
36460,1.33E-07
36461,1.40E-07
36462,1.36E-07
36463,1.33E-07
36464,1.38E-07
36465,1.35E-07
36466,1.34E-07
36467,1.33E-07
36468,1.34E-07
36469,1.31E-07
36470,1.37E-07
36471,1.34E-07
36472,1.29E-07
36473,1.36E-07
36474,1.25E-07
36475,1.41E-07
36476,1.36E-07
36477,1.35E-07
36478,1.36E-07
36479,1.38E-07
36480,1.35E-07
36481,1.39E-07
36482,1.40E-07
36483,1.33E-07
36484,1.39E-07
36485,1.40E-07
36486,1.36E-07
36487,1.40E-07
36488,1.38E-07
36489,1.36E-07
36490,1.49E-07
36491,1.45E-07
36492,1.52E-07
36493,1.42E-07
36494,1.51E-07
36495,1.42E-07
36496,1.39E-07
36497,1.42E-07
36498,1.44E-07
36499,1.46E-07
36500,1.47E-07
36501,1.47E-07
36502,1.38E-07
36503,1.41E-07
36504,1.34E-07
36505,1.41E-07
36506,1.38E-07
36507,1.33E-07
36508,1.32E-07
36509,1.41E-07
36510,1.44E-07
36511,1.41E-07
36512,1.44E-07
36513,1.47E-07
36514,1.44E-07
36515,4.88E-07
36516,5.66E-07
36517,5.77E-07
36518,5.65E-07
36519,5.88E-07
36520,6.36E-07
36521,5.78E-07
36522,6.15E-07
36523,5.10E-07
36524,1.40E-07
36525,1.40E-07
36526,1.44E-07
36527,1.43E-07
36528,1.40E-07
36529,1.45E-07
36530,1.42E-07
36531,1.33E-07
36532,1.39E-07
36533,1.41E-07
36534,1.41E-07
36535,1.47E-07
36536,1.43E-07
36537,1.43E-07
36538,1.44E-07
36539,1.42E-07
36540,1.45E-07
36541,1.39E-07
36542,1.34E-07
36543,1.57E-07
36544,1.38E-07
36545,1.38E-07
36546,1.49E-07
36547,1.44E-07
36548,1.38E-07
36549,1.42E-07
36550,1.37E-07
36551,1.33E-07
36552,1.44E-07
36553,1.49E-07
36554,1.46E-07
36555,1.49E-07
36556,1.47E-07
36557,1.46E-07
36558,1.52E-07
36559,1.40E-07
36560,1.37E-07
36561,1.39E-07
36562,1.38E-07
36563,1.53E-07
36564,1.36E-07
36565,1.45E-07
36566,1.53E-07
36567,1.36E-07
36568,1.41E-07
36569,1.32E-07
36570,1.34E-07
36571,1.31E-07
36572,1.32E-07
36573,1.30E-07
36574,1.37E-07
36575,1.55E-07
36576,1.39E-07
36577,1.37E-07
36578,1.41E-07
36579,1.40E-07
36580,1.53E-07
36581,1.29E-07
36582,1.46E-07
36583,1.44E-07
36584,1.50E-07
36585,1.41E-07
36586,1.47E-07
36587,1.53E-07
36588,1.45E-07
36589,1.46E-07
36590,1.42E-07
36591,1.50E-07
36592,1.39E-07
36593,1.48E-07
36594,1.39E-07
36595,1.46E-07
36596,1.33E-07
36597,1.46E-07
36598,1.41E-07
36599,1.34E-07
36600,1.31E-07
36601,1.39E-07
36602,1.41E-07
36603,1.47E-07
36604,1.32E-07
